h_date;h__;d_date;d__;M_date;M__;Y_date;Y__
;;2012-03-11;0;;;;
;;2012-04-29;0;;;;
;;2012-04-29;0;;;;
;;2012-09-23;0;;;;
;;2012-09-23;0;;;;
;;2009-02-08;0;;;;
;;2009-05-17;62.96;;;;
;;2009-05-17;65.31;;;;
;;2009-11-29;65.87;;;;
;;2009-11-29;0;;;;
;;2003-02-09;74.12;;;;
;;2003-02-09;0;;;;
;;2003-02-09;0;;;;
;;2003-02-09;0;;;;
;;2003-02-09;0;;;;
;;2003-05-18;47.78;;;;
;;2015-06-14;51.98;;;;
;;2015-06-14;0;;;;
;;2015-11-15;84.05;;;;
;;2015-11-15;0;;;;
;;2009-05-17;82.02;;;;
;;2009-09-27;46.11;;;;
;;2009-09-27;51.75;;;;
;;2009-09-27;37.41;;;;
;;2004-05-16;31.63;;;;
;;2004-05-16;44.38;;;;
;;2004-09-26;42.51;;;;
;;2004-11-28;45.67;;;;
;;2021-06-13;37.46;;;;
;;2021-06-13;0;;;;
;;2021-09-26;0;;;;
;;2005-06-05;53.86;;;;
;;2005-11-27;47.42;;;;
;;2006-09-24;0;;;;
;;2006-11-26;46.59;;;;
;;2011-11-27;0;;;;
;;2011-11-27;0;;;;
;;2013-03-03;64.34;;;;
;;2007-10-21;0;;;;
;;2007-11-25;0;;;;
;;2016-02-28;56.07;;;;
;;2016-02-28;0;;;;
;;2016-06-05;18.58;;;;
;;2016-09-25;30.25;;;;
;;2016-09-25;0;;;;
;;2016-09-25;0;;;;
;;2016-11-27;39.86;;;;
;;2014-05-18;63.39;;;;
;;2014-05-18;18.34;;;;
;;2014-09-28;78.02;;;;
;;2014-11-30;72.87;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2002-03-03;46.48;;;;
;;2002-06-02;58.84;;;;
;;2002-06-02;23.79;;;;
;;2002-09-22;51.35;;;;
;;2002-09-22;84.55;;;;
;;2002-11-24;61.21;;;;
;;2022-05-15;71.66;;;;
;;2021-03-07;0;;;;
;;2021-06-13;68.79;;;;
;;2021-06-13;76.82;;;;
;;2021-09-26;59.30;;;;
;;2021-11-28;31.82;;;;
;;2022-02-13;47.21;;;;
;;2022-02-13;0;;;;
;;2022-09-25;52.98;;;;
;;2022-09-25;0;;;;
;;2003-02-09;0;;;;
;;2003-05-18;72.96;;;;
;;2003-05-18;20.22;;;;
;;2003-05-18;28.06;;;;
;;2006-09-24;75.60;;;;
;;2006-09-24;35.01;;;;
;;2017-05-21;52.22;;;;
;;2017-09-24;40.81;;;;
;;2004-05-16;40.21;;;;
;;2011-10-23;0;;;;
;;2011-11-27;0;;;;
;;2002-06-02;0;;;;
;;2003-02-09;0;;;;
;;2003-02-09;0;;;;
;;2003-02-09;0;;;;
;;2003-02-09;0;;;;
;;2003-02-09;0;;;;
;;2003-05-18;38.02;;;;
;;2003-05-18;24.62;;;;
;;2009-02-08;55.62;;;;
;;2009-05-17;84.58;;;;
;;2009-05-17;0;;;;
;;2009-09-27;72.28;;;;
;;2009-11-29;63.46;;;;
;;2017-02-12;49.83;;;;
;;2017-09-24;0;;;;
;;2017-09-24;0;;;;
;;2004-03-14;0;;;;
;;2004-11-28;69.87;;;;
;;2004-11-28;59.40;;;;
;;2005-06-05;46.94;;;;
;;2005-11-27;51.66;;;;
;;2007-09-23;83.90;;;;
;;2007-09-23;31.33;;;;
;;2013-03-03;42.85;;;;
;;2013-03-03;0;;;;
;;2006-09-24;75.49;;;;
;;2006-09-24;75.80;;;;
;;2010-03-07;78.10;;;;
;;2008-02-24;0;;;;
;;2008-03-16;0;;;;
;;2008-06-01;70.98;;;;
;;2008-06-01;64.27;;;;
;;2008-09-28;81.33;;;;
;;2008-11-30;0;;;;
;;2008-11-30;0;;;;
;;2021-06-13;36.74;;;;
;;2021-06-13;65.25;;;;
;;2021-09-26;30.85;;;;
;;2022-09-25;33.54;;;;
;;2022-09-25;57.74;;;;
;;2022-09-25;47.42;;;;
;;2002-06-02;0;;;;
;;2002-09-22;84.26;;;;
;;2002-11-24;60.87;;;;
;;2021-03-07;0;;;;
;;2021-06-13;42.88;;;;
;;2021-06-13;56.48;;;;
;;2021-09-26;69.01;;;;
;;2021-09-26;0;;;;
;;2021-11-28;56.75;;;;
;;2003-02-09;69.41;;;;
;;2003-02-09;49.58;;;;
;;2003-02-09;0;;;;
;;2003-05-18;25.10;;;;
;;2003-05-18;36.31;;;;
;;2003-10-19;0;;;;
;;2010-06-13;0;;;;
;;2010-09-26;60.05;;;;
;;2010-09-26;0;;;;
;;2010-11-28;39.51;;;;
;;2004-02-08;41.78;;;;
;;2004-09-26;36.84;;;;
;;2004-09-26;41.46;;;;
;;2004-11-28;45.89;;;;
;;2015-03-08;7.34;;;;
;;2015-10-18;0;;;;
;;2015-11-15;0;;;;
;;2015-11-15;0;;;;
;;2007-03-11;60.24;;;;
;;2007-03-11;0;;;;
;;2007-09-23;82.24;;;;
;;2006-05-21;80.02;;;;
;;2006-05-21;59.83;;;;
;;2006-11-26;0;;;;
;;2013-06-09;70.37;;;;
;;2013-09-22;52.27;;;;
;;2013-11-24;45.94;;;;
;;2011-10-23;0;;;;
;;2011-10-23;0;;;;
;;2002-09-22;48.11;;;;
;;2022-02-13;21.95;;;;
;;2022-02-13;37.98;;;;
;;2022-02-13;35.60;;;;
;;2022-02-13;0;;;;
;;2022-05-15;71.56;;;;
;;2022-05-15;0;;;;
;;2022-09-25;59.52;;;;
;;2008-02-24;53.07;;;;
;;2008-05-04;0;;;;
;;2008-06-01;42.00;;;;
;;2008-11-30;57.22;;;;
;;2008-11-30;0;;;;
;;2008-11-30;0;;;;
;;2008-11-30;0;;;;
;;2008-11-30;0;;;;
