BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2020;     560;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2021;     560;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;399;Zupendelnde zur Arbeit [Anz.];2011;57879;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;399;Zupendelnde zur Arbeit [Anz.];2014;62223;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;399;Zupendelnde zur Arbeit [Anz.];2018;69622;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;402;Wegpendelnde zur Arbeit [Anz.];2011;55078;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;402;Wegpendelnde zur Arbeit [Anz.];2014;58998;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;402;Wegpendelnde zur Arbeit [Anz.];2018;64641;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;543;Pendlersaldo Erwerbstätige [Anz.];2011;2801;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;543;Pendlersaldo Erwerbstätige [Anz.];2014;3225;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;543;Pendlersaldo Erwerbstätige [Anz.];2018;4981;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;404;Zupendelnde zur Ausbildung (VI oben) [Anz.];2018;14252;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;404;Zupendelnde zur Ausbildung (VI oben) [Anz.];2019;14386;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;404;Zupendelnde zur Ausbildung (VI oben) [Anz.];2020;12523;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;405;Zupendelnde zur Ausbildung (Schätzwert) [Anz.];2018;12910;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;405;Zupendelnde zur Ausbildung (Schätzwert) [Anz.];2019;13068;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;405;Zupendelnde zur Ausbildung (Schätzwert) [Anz.];2020;11392;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;406;Zupendelnde zur Ausbildung (VI unten) [Anz.];2018;11568;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;406;Zupendelnde zur Ausbildung (VI unten) [Anz.];2019;11749;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;406;Zupendelnde zur Ausbildung (VI unten) [Anz.];2020;10261;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;407;Wegpendelnde zur Ausbildung (VI oben) [Anz.];2018;11674;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;407;Wegpendelnde zur Ausbildung (VI oben) [Anz.];2019;10400;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;407;Wegpendelnde zur Ausbildung (VI oben) [Anz.];2020;10972;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;408;Wegpendelnde zur Ausbildung (Schätzwert) [Anz.];2018;10468;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;408;Wegpendelnde zur Ausbildung (Schätzwert) [Anz.];2019;9276;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;408;Wegpendelnde zur Ausbildung (Schätzwert) [Anz.];2020;9823;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;409;Wegpendelnde zur Ausbildung (VI unten) [Anz.];2018;9263;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;409;Wegpendelnde zur Ausbildung (VI unten) [Anz.];2019;8151;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;409;Wegpendelnde zur Ausbildung (VI unten) [Anz.];2020;8673;Anz.;Anzahl;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;475;Anteil Öff. Verkehr Binnen- und Wegpendelnde (VI oben) [%];2018;27.4;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;475;Anteil Öff. Verkehr Binnen- und Wegpendelnde (VI oben) [%];2019;27.3;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;475;Anteil Öff. Verkehr Binnen- und Wegpendelnde (VI oben) [%];2020;27.7;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;476;Anteil Öff. Verkehr Binnen- und Wegpendelnde (Schätzwert) [%];2018;26.3;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;476;Anteil Öff. Verkehr Binnen- und Wegpendelnde (Schätzwert) [%];2019;26.3;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;476;Anteil Öff. Verkehr Binnen- und Wegpendelnde (Schätzwert) [%];2020;26.6;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;477;Anteil Öff. Verkehr Binnen- und Wegpendelnde (VI unten) [%];2018;25.3;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;477;Anteil Öff. Verkehr Binnen- und Wegpendelnde (VI unten) [%];2019;25.3;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;477;Anteil Öff. Verkehr Binnen- und Wegpendelnde (VI unten) [%];2020;25.5;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;478;Anteil Öff. Verkehr Zupendelnde (VI oben) [%];2018;33.1;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;478;Anteil Öff. Verkehr Zupendelnde (VI oben) [%];2019;35.2;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;478;Anteil Öff. Verkehr Zupendelnde (VI oben) [%];2020;32.2;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;479;Anteil Öff. Verkehr Zupendelnde (Schätzwert) [%];2018;30.8;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;479;Anteil Öff. Verkehr Zupendelnde (Schätzwert) [%];2019;32.9;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;479;Anteil Öff. Verkehr Zupendelnde (Schätzwert) [%];2020;30;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;480;Anteil Öff. Verkehr Zupendelnde (VI unten) [%];2018;28.6;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;480;Anteil Öff. Verkehr Zupendelnde (VI unten) [%];2019;30.7;%;Prozent;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Pendelei;480;Anteil Öff. Verkehr Zupendelnde (VI unten) [%];2020;27.9;%;Prozent;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];1997;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];1998;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];1999;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2000;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2001;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2002;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2003;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2004;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2005;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2006;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2007;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2008;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2009;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2010;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2011;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2012;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2013;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2014;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2015;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2016;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2017;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2018;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2019;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2020;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2021;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;84;Gesamtfläche [ha];2022;3938;ha;Hektaren;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;85;Anteil Siedlungsfläche [%];1997;38.9;%;Prozent;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;85;Anteil Siedlungsfläche [%];2008;41;%;Prozent;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;85;Anteil Siedlungsfläche [%];2018;42.1;%;Prozent;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;87;Siedlungsfläche je Einwohner [m2];1997;213;m2;Quadratmeter;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;87;Siedlungsfläche je Einwohner [m2];2008;222;m2;Quadratmeter;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;88;Anteil Landwirtschaftsfläche [%];1997;30.9;%;Prozent;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;88;Anteil Landwirtschaftsfläche [%];2008;28.9;%;Prozent;
3203;Stadt St.Gallen;Raum und Umwelt;Geographie, Flächen;Flächen;88;Anteil Landwirtschaftsfläche [%];2018;27.7;%;Prozent;
3203;Stadt St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];1991;     356;pro 1000 Einw.;pro 1000 Einwohner/-innen;
3203;Stadt St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];1992;     367;pro 1000 Einw.;pro 1000 Einwohner/-innen;
3203;Stadt St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];1993;     365;pro 1000 Einw.;pro 1000 Einwohner/-innen;
3203;Stadt St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];1994;     368;pro 1000 Einw.;pro 1000 Einwohner/-innen;
3203;Stadt St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];1995;     373;pro 1000 Einw.;pro 1000 Einwohner/-innen;
3203;Stadt St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];1996;     378;pro 1000 Einw.;pro 1000 Einwohner/-innen;
3203;Stadt St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];1997;     379;pro 1000 Einw.;pro 1000 Einwohner/-innen;
3203;Stadt St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];1998;     388;pro 1000 Einw.;pro 1000 Einwohner/-innen;
3203;Stadt St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];1999;     401;pro 1000 Einw.;pro 1000 Einwohner/-innen;
3203;Stadt St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2000;     406;pro 1000 Einw.;pro 1000 Einwohner/-innen;
3203;Stadt St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2001;     409;pro 1000 Einw.;pro 1000 Einwohner/-innen;
3203;Stadt St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2002;     419;pro 1000 Einw.;pro 1000 Einwohner/-innen;
