Jahr;Kennzahl;Oberkategorie;Kategorie;Standort;Sektor;Untersektor;Tonnen CO2-eq./a Schweiz;Tonnen/a Schweiz;Tonnen CO2-eq./a Stadt St.Gallen;Tonnen/a Stadt St.Gallen
2018;Export;Übrige Materialien;Mauerwerk;Schweiz;Bau;Ent-Versorgung;0;0;0.0;0.0
2018;Export;Übrige Materialien;Mauerwerk;Schweiz;Produktion & Konsum;Industrie;0;0;0.0;0.0
2018;Export;Übrige Materialien;Mauerwerk;Schweiz;Mobilität;Lastwagen;0;0;0.0;0.0
2018;Export;Übrige Materialien;Mauerwerk;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Export;Übrige Materialien;Mauerwerk;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Export;Übrige Materialien;Mauerwerk;Schweiz;Mobilität;Zug;0;0;0.0;0.0
2018;Export;Übrige Materialien;Stahl;Schweiz;Mobilität;Anhänger;0;2820;0.0;25.01679442916496
2018;Export;Übrige Materialien;Stahl;Schweiz;Bau;Ent-Versorgung;0;0;0.0;0.0
2018;Export;Übrige Materialien;Stahl;Schweiz;Mobilität;Flug;0;80;0.0;0.7096962958628357
2018;Export;Übrige Materialien;Stahl;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Export;Übrige Materialien;Stahl;Schweiz;Mobilität;Zug;0;15145;0.0;134.3543800105331
2018;Export;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Export;Übrige Materialien;Textilien, Leder;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Export;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Export;Übrige Materialien;Textilien, Leder;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Export;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Export;Wasser;Wasser;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Export;Wasser;Wasser;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Export;Wasser;Wasser;Schweiz;Bau;Einfamilienhäuser;0;0;0.0;0.0
2018;Export;Wasser;Wasser;Schweiz;Produktion & Konsum;Industrie;0;0;0.0;0.0
2018;Export;Wasser;Wasser;Schweiz;Mobilität;Lastwagen;0;0;0.0;0.0
2018;Export;Wasser;Wasser;Schweiz;Bau;Strasse;0;0;0.0;0.0
2018;Import;Energie;Brennstoff;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import;Energie;Brennstoff;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Import;Energie;Brennstoff;Schweiz;Bau;Strasse;0;0;0.0;0.0
2018;Import;Energie;Brennstoff;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Import;Energie;Brennstoff;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;579667;208452;5142.34403417403;1849.2201533149978
2018;Import;Energie;Elektrizität;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Import;Energie;Elektrizität;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import;Energie;Elektrizität;Schweiz;Bau;Industriegebäude;0;0;0.0;0.0
2018;Import;Energie;Elektrizität;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import;Energie;Elektrizität;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Import;Energie;Elektrizität;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Import;Energie;Elektrizität;Schweiz;Mobilität;Seilbahnen;0;0;0.0;0.0
2018;Import;Energie;Treibstoff;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Import;Energie;Treibstoff;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import;Energie;Treibstoff;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Import;Energie;Treibstoff;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;685100;175486;6077.66165369536;1556.77205219732
2018;Import;Energie;Treibstoff;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Import;Nahrung;Nahrung für Menschen;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import;Nahrung;Nahrung für Menschen;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import;Nahrung;Nahrung für Menschen;Schweiz;Bau;Schiene;0;0;0.0;0.0
2018;Import;Nahrung;Tierfutter, Tiere;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Import;Nahrung;Tierfutter, Tiere;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import;Nahrung;Tierfutter, Tiere;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Import;Übrige Materialien;Aluminium;Schweiz;Mobilität;Anhänger;126589;10425;1122.9968049622564;92.48229855462579
2018;Import;Übrige Materialien;Aluminium;Schweiz;Bau;Dienstleistungsgebäude;105013;5348;931.5917139680496;47.443197378430575
2018;Import;Übrige Materialien;Aluminium;Schweiz;Bau;Einfamilienhäuser;166746;8492;1479.237731874305;75.33426180584001
2018;Import;Übrige Materialien;Aluminium;Schweiz;Mobilität;Personenwagen;227957;18773;2022.2529814500556;166.5391070279127
2018;Import;Übrige Materialien;Aluminium;Schweiz;Bau;Schiene;3194;163;28.334624612323715;1.4460062028205278
2018;Import;Übrige Materialien;Aluminium;Schweiz;Bau;Strasse;3601;183;31.945204517525895;1.6234302767862367
2018;Import;Übrige Materialien;Aluminium;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;1299947;132497;11532.094633975072;1175.4078764117269
2018;Import;Übrige Materialien;Andere Metalle;Schweiz;Mobilität;3.5 t;14013;983;124.31217742407397;8.720393235414594
2018;Import;Übrige Materialien;Andere Metalle;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import;Übrige Materialien;Andere Metalle;Schweiz;Bau;Dienstleistungsgebäude;64093;11345;568.5820586342091;100.64380595704839
2018;Import;Übrige Materialien;Andere Metalle;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import;Übrige Materialien;Andere Metalle;Schweiz;Mobilität;Flug;565;40;5.012230089531277;0.35484814793141783
2018;Import;Übrige Materialien;Andere Metalle;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;27393;1680;243.00888290713323;14.90362221311955
2018;Import;Übrige Materialien;Andere Metalle;Schweiz;Mobilität;Personenwagen;103621;7266;919.2429984200362;64.45816607174206
2018;Import;Übrige Materialien;Andere Metalle;Schweiz;Mobilität;Seilbahnen;0;0;0.0;0.0
2018;Import;Übrige Materialien;Andere Metalle;Schweiz;Bau;Übrige Gebäude;17426;3085;154.58959564632218;27.367663409210603
2018;Import;Übrige Materialien;Asphalt;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import;Übrige Materialien;Asphalt;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Import;Übrige Materialien;Asphalt;Schweiz;Bau;Industriegebäude;0;0;0.0;0.0
2018;Import;Übrige Materialien;Asphalt;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Import;Übrige Materialien;Asphalt;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Import;Übrige Materialien;Beton;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Import;Übrige Materialien;Beton;Schweiz;Bau;Einfamilienhäuser;162866;2058051;1444.8174615249575;18257.38964246006
2018;Import;Übrige Materialien;Beton;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import;Übrige Materialien;Beton;Schweiz;Bau;Mehrfamilienhäuser;304642;3849604;2702.5412370530753;34150.62124173445
2018;Import;Übrige Materialien;Beton;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;4;63;0.035484814793141785;0.5588858329919831
2018;Import;Übrige Materialien;Chemische Grundstoffe;Schweiz;Bau;Einfamilienhäuser;0;0;0.0;0.0
2018;Import;Übrige Materialien;Chemische Grundstoffe;Schweiz;Bau;Ent-Versorgung;0;0;0.0;0.0
2018;Import;Übrige Materialien;Chemische Grundstoffe;Schweiz;Produktion & Konsum;Gesundheit;861247;376491;7640.297571537246;3339.9283515711863
2018;Import;Übrige Materialien;Chemische Grundstoffe;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;30260;10512;268.4426239101176;93.25409327637661
2018;Import;Übrige Materialien;Chemische Grundstoffe;Schweiz;Bau;Übrige Gebäude;0;0;0.0;0.0
2018;Import;Übrige Materialien;Chemische Grundstoffe;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;139805;61115;1240.238633038797;542.163614020715
2018;Import;Übrige Materialien;Elektronik, Batterien;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import;Übrige Materialien;Elektronik, Batterien;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import;Übrige Materialien;Elektronik, Batterien;Schweiz;Mobilität;Flug;23;1;0.20403768506056527;0.008871203698285446
2018;Import;Übrige Materialien;Elektronik, Batterien;Schweiz;Produktion & Konsum;Kommunikation, Bildung;592260;18264;5254.059102346539;162.02366434548543
2018;Import;Übrige Materialien;Elektronik, Batterien;Schweiz;Mobilität;Lastwagen;8541;860;75.76895078705601;7.629235180525485
2018;Import;Übrige Materialien;Elektronik, Batterien;Schweiz;Mobilität;Schiff;688;111;6.1033881444203875;0.9847036105096847
2018;Import;Übrige Materialien;Elektronik, Batterien;Schweiz;Mobilität;Seilbahnen;187;4;1.6589150915793784;0.035484814793141785
2018;Import;Übrige Materialien;Elektronik, Batterien;Schweiz;Bau;Strasse;0;0;0.0;0.0
2018;Import;Übrige Materialien;Elektronik, Batterien;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;5584196;172206;49538.54020715079;1527.6745040669437
2018;Import;Übrige Materialien;Glas, Keramik;Schweiz;Mobilität;Bus;554;525;4.914646848850137;4.657381941599859
2018;Import;Übrige Materialien;Glas, Keramik;Schweiz;Bau;Einfamilienhäuser;320581;718840;2843.939352800047;6376.97606647551
2018;Import;Übrige Materialien;Glas, Keramik;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import;Übrige Materialien;Glas, Keramik;Schweiz;Mobilität;Flug;4;4;0.035484814793141785;0.035484814793141785
2018;Import;Übrige Materialien;Glas, Keramik;Schweiz;Produktion & Konsum;Industrie;523410;496106;4643.276727719585;4401.0573819416
2018;Import;Übrige Materialien;Glas, Keramik;Schweiz;Bau;Landwirtschaftsgebäude;39902;89472;353.9787699689859;793.7243372929955
2018;Import;Übrige Materialien;Glas, Keramik;Schweiz;Bau;Mehrfamilienhäuser;719834;1614085;6385.794042951607;14318.876821347067
2018;Import;Übrige Materialien;Glas, Keramik;Schweiz;Mobilität;Personenwagen;11594;10991;102.85273567792146;97.50339984785535
2018;Import;Übrige Materialien;Holz, Papier;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;263;325;2.333126572649072;2.8831412019427702
2018;Import;Übrige Materialien;Holz, Papier;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Import;Übrige Materialien;Holz, Papier;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import;Übrige Materialien;Holz, Papier;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Import;Übrige Materialien;Holz, Papier;Schweiz;Bau;Schiene;0;0;0.0;0.0
2018;Import;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Import;Übrige Materialien;Kies, Sand;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;0;0;0.0;0.0
2018;Import;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import;Übrige Materialien;Kies, Sand;Schweiz;Bau;Übrige Gebäude;598;23341;5.304979811574698;207.06276552168063
2018;Import;Übrige Materialien;Kunststoff;Schweiz;Mobilität;2-Rad;1391;651;12.339844344315058;5.775153607583826
2018;Import;Übrige Materialien;Kunststoff;Schweiz;Mobilität;Anhänger;1766;827;15.666545731172098;7.3364854584820645
2018;Import;Übrige Materialien;Kunststoff;Schweiz;Bau;Industriegebäude;77458;31994;687.1456960617942;283.8252911229446
2018;Import;Übrige Materialien;Kunststoff;Schweiz;Bau;Landwirtschaftsgebäude;12622;5214;111.97233307975891;46.254456082860315
2018;Import;Übrige Materialien;Kunststoff;Schweiz;Mobilität;Schiff;9472;4436;84.02804143015976;39.35265960559424
2018;Import;Übrige Materialien;Mauerwerk;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Import;Übrige Materialien;Mauerwerk;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import;Übrige Materialien;Mauerwerk;Schweiz;Produktion & Konsum;Industrie;0;0;0.0;0.0
2018;Import;Übrige Materialien;Mauerwerk;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;0;0;0.0;0.0
2018;Import;Übrige Materialien;Stahl;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;2625;1880;23.2869097079993;16.67786295277664
2018;Import;Übrige Materialien;Stahl;Schweiz;Mobilität;Bus;16784;7235;148.89428287202293;64.18315875709521
2018;Import;Übrige Materialien;Stahl;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;13421;9612;119.06042483468899;85.27000994791972
2018;Import;Übrige Materialien;Stahl;Schweiz;Bau;Industriegebäude;464858;217684;4123.8500087775765;1931.1191058575691
2018;Import;Übrige Materialien;Stahl;Schweiz;Mobilität;Schiff;4399;1896;39.02442506875768;16.819802211949206
2018;Import;Übrige Materialien;Stahl;Schweiz;Bau;Übrige Gebäude;101153;47368;897.3488676926679;420.2111767803851
2018;Import;Übrige Materialien;Stahl;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;1001044;716931;8880.465234946458;6360.040938615483
2018;Import;Übrige Materialien;Stahl;Schweiz;Mobilität;Zug;34967;15074;310.1993797179472;133.72452454795481
2018;Import;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Import;Übrige Materialien;Textilien, Leder;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import;Übrige Materialien;Textilien, Leder;Schweiz;Bau;Industriegebäude;0;0;0.0;0.0
2018;Import;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Lastwagen;0;0;0.0;0.0
2018;Import;Übrige Materialien;Textilien, Leder;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Import;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Import;Wasser;Wasser;Schweiz;Mobilität;Bus;0;0;0.0;0.0
2018;Import;Wasser;Wasser;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;0;0;0.0;0.0
2018;Import;Wasser;Wasser;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import;Wasser;Wasser;Schweiz;Mobilität;Lastwagen;0;0;0.0;0.0
2018;Import;Wasser;Wasser;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Import;Wasser;Wasser;Schweiz;Mobilität;Zug;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Energie;Brennstoff;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Energie;Brennstoff;Schweiz;Produktion & Konsum;Industrie;4070164;1463655;36107.25392942829;12984.381649013987
2018;Import + Inländische Gewinnung;Energie;Brennstoff;Schweiz;Bau;Industriegebäude;1025941;368935;9101.331593422668;3272.8975364269413
2018;Import + Inländische Gewinnung;Energie;Brennstoff;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Energie;Brennstoff;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Energie;Brennstoff;Schweiz;Mobilität;Zug;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Energie;Elektrizität;Schweiz;Mobilität;2-Rad;227;72;2.0137632395107965;0.6387266662765522
2018;Import + Inländische Gewinnung;Energie;Elektrizität;Schweiz;Mobilität;3.5 t;4;1;0.035484814793141785;0.008871203698285446
2018;Import + Inländische Gewinnung;Energie;Elektrizität;Schweiz;Mobilität;Bus;2381;756;21.122336005617647;6.706629995903798
2018;Import + Inländische Gewinnung;Energie;Elektrizität;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Energie;Elektrizität;Schweiz;Mobilität;Lastwagen;94;30;0.833893147638832;0.26613611094856343
2018;Import + Inländische Gewinnung;Energie;Elektrizität;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;1434673;455452;12727.276423430276;4040.4074667915033
2018;Import + Inländische Gewinnung;Energie;Treibstoff;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Energie;Treibstoff;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Energie;Treibstoff;Schweiz;Bau;Industriegebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Energie;Treibstoff;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;685100;175486;6077.66165369536;1556.77205219732
2018;Import + Inländische Gewinnung;Energie;Treibstoff;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Energie;Treibstoff;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Produktion & Konsum;Ernährung;25337114;11681684;224770.69942067997;103630.59830300193
2018;Import + Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Bau;Übrige Gebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Nahrung;Tierfutter, Tiere;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Nahrung;Tierfutter, Tiere;Schweiz;Produktion & Konsum;Gesundheit;5400;15788;47.90449997074141;140.05856398853064
2018;Import + Inländische Gewinnung;Nahrung;Tierfutter, Tiere;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Nahrung;Tierfutter, Tiere;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Aluminium;Schweiz;Bau;Landwirtschaftsgebäude;10799;550;95.80012873778453;4.8791620340569954
2018;Import + Inländische Gewinnung;Übrige Materialien;Andere Metalle;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Andere Metalle;Schweiz;Mobilität;Bus;3100;217;27.500731464684883;1.925051202527942
2018;Import + Inländische Gewinnung;Übrige Materialien;Andere Metalle;Schweiz;Bau;Ent-Versorgung;30250;5355;268.35391187313473;47.50529580431857
2018;Import + Inländische Gewinnung;Übrige Materialien;Andere Metalle;Schweiz;Bau;Industriegebäude;80085;14176;710.45034817719;125.7581836268945
2018;Import + Inländische Gewinnung;Übrige Materialien;Andere Metalle;Schweiz;Produktion & Konsum;Kommunikation, Bildung;1883;115;16.704476563871495;1.0201884253028264
2018;Import + Inländische Gewinnung;Übrige Materialien;Andere Metalle;Schweiz;Mobilität;Personenwagen;103621;7266;919.2429984200362;64.45816607174206
2018;Import + Inländische Gewinnung;Übrige Materialien;Andere Metalle;Schweiz;Bau;Schiene;1949;345;17.289976007958334;3.060565275908479
2018;Import + Inländische Gewinnung;Übrige Materialien;Andere Metalle;Schweiz;Bau;Strasse;2198;389;19.49890572883141;3.450898238633039
2018;Import + Inländische Gewinnung;Übrige Materialien;Asphalt;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Asphalt;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Asphalt;Schweiz;Mobilität;Seilbahnen;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Asphalt;Schweiz;Mobilität;Zug;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Beton;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Beton;Schweiz;Mobilität;Bus;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Beton;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Beton;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Beton;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Chemische Grundstoffe;Schweiz;Mobilität;Bus;4805;1672;42.626133770261575;14.832652583533267
2018;Import + Inländische Gewinnung;Übrige Materialien;Chemische Grundstoffe;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Chemische Grundstoffe;Schweiz;Mobilität;Lastwagen;28763;9990;255.16243197378432;88.62332494587162
2018;Import + Inländische Gewinnung;Übrige Materialien;Chemische Grundstoffe;Schweiz;Bau;Strasse;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Elektronik, Batterien;Schweiz;Mobilität;Seilbahnen;187;4;1.6589150915793784;0.035484814793141785
2018;Import + Inländische Gewinnung;Übrige Materialien;Elektronik, Batterien;Schweiz;Bau;Übrige Gebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Elektronik, Batterien;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;5584196;172206;49538.54020715079;1527.6745040669437
2018;Import + Inländische Gewinnung;Übrige Materialien;Glas, Keramik;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Glas, Keramik;Schweiz;Bau;Dienstleistungsgebäude;132328;296719;1173.9086429867166;2632.2546901515593
2018;Import + Inländische Gewinnung;Übrige Materialien;Glas, Keramik;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Glas, Keramik;Schweiz;Bau;Mehrfamilienhäuser;719834;1614085;6385.794042951607;14318.876821347067
2018;Import + Inländische Gewinnung;Übrige Materialien;Holz, Papier;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Holz, Papier;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Holz, Papier;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;671689;828738;5958.689940897654;7351.903610509685
2018;Import + Inländische Gewinnung;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Kies, Sand;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Kies, Sand;Schweiz;Produktion & Konsum;Industrie;62238;508617;552.1259757738896;4512.045011410849
2018;Import + Inländische Gewinnung;Übrige Materialien;Kies, Sand;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Kies, Sand;Schweiz;Bau;Mehrfamilienhäuser;41375;1613812;367.0460530165604;14316.454982737434
2018;Import + Inländische Gewinnung;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;Schiff;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;Seilbahnen;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;Zug;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Kunststoff;Schweiz;Bau;Dienstleistungsgebäude;101423;41893;899.7440926912049;371.6413365322722
2018;Import + Inländische Gewinnung;Übrige Materialien;Kunststoff;Schweiz;Produktion & Konsum;Kommunikation, Bildung;24842;8953;220.37844227280706;79.4238867107496
2018;Import + Inländische Gewinnung;Übrige Materialien;Kunststoff;Schweiz;Bau;Mehrfamilienhäuser;310641;128310;2755.7595880390895;1138.2641465270058
2018;Import + Inländische Gewinnung;Übrige Materialien;Kunststoff;Schweiz;Mobilität;Personenwagen;130135;60945;1154.4540932763766;540.6555093920066
2018;Import + Inländische Gewinnung;Übrige Materialien;Mauerwerk;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Mauerwerk;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Mauerwerk;Schweiz;Bau;Industriegebäude;32407;105851;287.48909825033644;939.0257826672129
2018;Import + Inländische Gewinnung;Übrige Materialien;Mauerwerk;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Stahl;Schweiz;Mobilität;Anhänger;43655;18819;387.2723974486512;166.94718239803385
2018;Import + Inländische Gewinnung;Übrige Materialien;Stahl;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;13421;9612;119.06042483468899;85.27000994791972
2018;Import + Inländische Gewinnung;Übrige Materialien;Stahl;Schweiz;Produktion & Konsum;Kommunikation, Bildung;7032;5036;62.38230440634326;44.67538182456551
2018;Import + Inländische Gewinnung;Übrige Materialien;Stahl;Schweiz;Mobilität;Seilbahnen;2717;1171;24.103060448241557;10.388179530692257
2018;Import + Inländische Gewinnung;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Textilien, Leder;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Flug;0;0;0.0;0.0
