T_h;Bad_ID;Name;TAG_Besucherstand_Bäder_dSSG;TAG_Max._Kapazität_der_Bäder_während_Corona;Bemerkung Max. Kapazitäten
2021-06-09T08:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;59;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-09T10:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;31;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-09T11:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;46;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-09T13:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;35;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-09T13:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;37;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-09T15:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;88;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-09T16:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;76;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-09T18:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;48;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-09T20:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;23;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-10T07:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;36;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-10T07:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;76;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-10T08:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;73;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-10T13:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;15;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-10T14:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;9;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-10T16:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;17;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-10T19:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;28;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-10T20:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;0;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T08:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;60;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T09:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;60;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T11:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;42;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T13:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;57;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T13:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;63;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T14:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;66;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T15:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;69;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T16:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;90;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T17:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;88;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T17:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;84;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T18:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;86;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T19:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;92;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T19:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;88;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T20:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;39;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-11T20:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;0;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-12T08:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;33;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-12T08:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;41;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-12T12:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;60;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-12T12:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;53;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-12T13:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;57;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-12T13:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;57;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-12T14:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;59;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-12T16:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;77;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-12T16:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;71;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-12T16:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;63;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-13T07:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;13;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-13T11:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;40;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-13T14:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;51;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-13T15:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;36;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-13T16:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;55;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-14T08:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;30;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-14T08:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;32;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-15T05:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;3;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-15T06:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;23;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-06-15T09:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;44;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-09T15:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;44;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-09T17:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;34;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-09T19:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;44;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-09T19:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;0;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-10T14:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;24;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-11T15:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;8;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-11T18:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;42;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-12T13:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;40;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-12T14:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;50;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-12T17:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;22;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-13T09:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;4;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-13T10:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;15;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-14T11:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;15;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-14T14:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;25;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-14T14:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;19;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-15T13:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;22;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-15T18:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;25;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-16T16:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;8;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-16T16:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;11;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-16T17:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;30;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-17T14:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;48;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-17T14:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;79;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-17T15:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;85;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-17T15:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;85;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-17T16:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;70;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-18T17:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;29;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-18T18:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;35;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-20T09:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;3;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-20T11:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;17;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-21T11:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;9;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-21T12:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;8;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-22T15:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;9;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-22T17:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;6;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-22T18:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;29;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-22T18:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;33;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-23T16:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;12;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-24T13:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;8;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-24T15:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;35;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-24T18:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;17;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-25T13:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;29;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-25T14:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;32;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-25T15:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;47;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-25T16:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;8;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-25T16:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;10;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-26T17:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;35;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-27T13:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;13;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-27T13:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;22;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-27T14:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;19;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-27T14:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;28;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-27T14:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;29;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-28T11:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;6;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-02-28T14:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;27;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-01T15:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;17;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-01T17:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;23;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-01T18:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;19;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-02T13:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;5;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-03T13:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;10;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-03T14:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;44;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-03T16:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;33;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-03T16:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;12;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-04T13:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;5;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-04T15:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;49;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-04T15:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;8;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-04T16:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;7;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-04T17:30:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;21;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-04T18:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;27;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-04T18:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;30;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-04T19:15:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;0;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-05T13:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;50;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-05T17:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;25;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-05T19:00:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;43;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2021-03-06T09:45:00+01:00;c5ed761e9a9100;Hallenbad Blumenwies;3;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
