h_date;h__;d_date;d__;M_date;M__;Y_date;Y__
;;2011-10-23;0;;;;
;;2011-10-23;0;;;;
;;2002-09-22;51.89;;;;
;;2022-02-13;78.05;;;;
;;2022-02-13;62.02;;;;
;;2022-02-13;64.40;;;;
;;2022-02-13;0;;;;
;;2022-05-15;28.44;;;;
;;2022-05-15;0;;;;
;;2022-09-25;40.48;;;;
;;2008-02-24;46.93;;;;
;;2008-05-04;0;;;;
;;2008-06-01;58.00;;;;
;;2008-11-30;42.78;;;;
;;2008-11-30;0;;;;
;;2008-11-30;0;;;;
;;2008-11-30;0;;;;
;;2008-11-30;0;;;;
