h_date;h__;d_date;d__;M_date;M__;Y_date;Y__
;;2022-02-28;357.00;;;;
;;2022-03-01;378.00;;;;
;;2022-03-02;400.00;;;;
;;2022-03-03;463.00;;;;
;;2022-03-04;399.00;;;;
;;2022-03-05;774.00;;;;
;;2022-03-06;99.00;;;;
;;2022-03-07;333.00;;;;
;;2022-03-08;339.00;;;;
;;2022-03-09;401.00;;;;
;;2022-03-10;361.00;;;;
;;2022-03-11;433.00;;;;
;;2022-03-12;786.00;;;;
;;2022-03-13;100.00;;;;
;;2022-03-14;348.00;;;;
;;2022-03-15;322.00;;;;
;;2022-03-16;434.00;;;;
;;2022-03-17;383.00;;;;
;;2022-03-18;407.00;;;;
;;2022-03-19;736.00;;;;
;;2022-03-20;94.00;;;;
;;2022-03-21;374.00;;;;
;;2022-03-22;406.00;;;;
;;2022-03-23;531.00;;;;
;;2022-03-24;401.00;;;;
;;2022-03-25;475.00;;;;
;;2022-03-26;809.00;;;;
;;2022-03-27;116.00;;;;
;;2022-03-28;368.00;;;;
;;2022-03-29;390.00;;;;
;;2022-03-30;384.00;;;;
;;2022-03-31;230.00;;;;
;;2022-04-01;177.00;;;;
;;2022-04-02;305.00;;;;
;;2022-04-03;69.00;;;;
;;2022-04-04;357.00;;;;
;;2022-04-05;314.00;;;;
;;2022-04-06;503.00;;;;
;;2022-04-07;363.00;;;;
;;2022-04-08;377.00;;;;
;;2022-04-09;551.00;;;;
;;2022-04-10;105.00;;;;
;;2022-04-11;609.00;;;;
;;2022-04-12;541.00;;;;
;;2022-04-13;564.00;;;;
;;2022-04-14;550.00;;;;
;;2022-04-15;98.00;;;;
;;2022-04-16;647.00;;;;
;;2022-04-17;111.00;;;;
;;2022-04-18;109.00;;;;
;;2022-04-19;519.00;;;;
;;2022-04-20;543.00;;;;
;;2022-04-21;579.00;;;;
;;2022-04-22;605.00;;;;
;;2022-04-23;589.00;;;;
;;2022-04-24;76.00;;;;
;;2022-04-25;353.00;;;;
;;2022-04-26;346.00;;;;
;;2022-04-27;463.00;;;;
;;2022-04-28;651.00;;;;
;;2022-04-29;513.00;;;;
;;2022-04-30;603.00;;;;
;;2022-05-01;120.00;;;;
;;2022-05-02;426.00;;;;
;;2022-05-03;387.00;;;;
;;2022-05-04;408.00;;;;
;;2022-05-05;427.00;;;;
;;2022-05-06;357.00;;;;
;;2022-05-07;683.00;;;;
;;2022-05-08;130.00;;;;
;;2022-05-09;351.00;;;;
;;2022-05-10;404.00;;;;
;;2022-05-11;455.00;;;;
;;2022-05-12;423.00;;;;
;;2022-05-13;444.00;;;;
;;2022-05-14;715.00;;;;
;;2022-05-15;108.00;;;;
;;2022-05-16;309.00;;;;
;;2022-05-17;399.00;;;;
;;2022-05-18;416.00;;;;
;;2022-05-19;367.00;;;;
;;2022-05-20;382.00;;;;
;;2022-05-21;566.00;;;;
;;2022-05-22;90.00;;;;
;;2022-05-23;311.00;;;;
;;2022-05-24;270.00;;;;
;;2022-05-25;521.00;;;;
;;2022-05-26;135.00;;;;
;;2022-05-27;755.00;;;;
;;2022-05-28;680.00;;;;
;;2022-05-29;66.00;;;;
;;2022-05-30;410.00;;;;
;;2022-05-31;401.00;;;;
;;2022-06-01;356.00;;;;
