h_date;h__;d_date;d__;M_date;M__;Y_date;Y__
2019-09-19T00;347.70;2020-01-16;198.50;;;;
2019-09-19T00;302.30;2020-01-17;203.10;;;;
2019-09-19T01;35.60;2020-01-18;294.40;;;;
2019-09-19T02;29.10;2020-01-19;353.40;;;;
2019-09-19T03;186.80;2020-01-20;181.50;;;;
2019-09-19T05;199.00;2020-01-21;341.30;;;;
2019-09-19T06;314.90;2020-01-22;228.00;;;;
2019-09-19T06;198.20;2020-01-23;216.80;;;;
2019-09-19T07;214.40;2020-01-24;184.20;;;;
2019-09-19T08;340.50;2020-01-25;206.20;;;;
2019-09-19T09;246.00;2020-01-26;235.70;;;;
2019-09-19T09;356.50;2020-01-27;196.30;;;;
2019-09-19T10;63.50;2020-01-28;204.20;;;;
2019-09-19T12;96.90;2020-02-06;181.90;;;;
2019-09-19T13;55.90;2020-02-07;179.40;;;;
2019-09-19T13;57.60;2020-02-08;191.30;;;;
2019-09-19T14;39.60;2020-02-09;285.40;;;;
2019-09-19T14;22.10;2020-02-10;182.90;;;;
2019-09-19T14;42.90;2020-02-11;181.30;;;;
2019-09-19T14;12.80;2020-02-12;195.60;;;;
2019-09-19T16;43.30;2020-02-13;176.90;;;;
2019-09-19T16;30.70;2020-02-14;313.60;;;;
2019-09-19T17;59.40;2020-02-15;212.80;;;;
2019-09-19T17;61.90;2020-02-16;292.90;;;;
2019-09-19T18;50.80;2020-02-17;194.10;;;;
2019-09-19T20;18.30;2020-02-18;172.90;;;;
2019-09-19T20;346.10;2020-02-19;209.30;;;;
2019-09-19T21;358.20;2020-02-20;208.90;;;;
2019-09-19T21;37.70;2020-02-21;264.60;;;;
2019-09-19T22;2.90;2020-02-22;193.80;;;;
2019-09-19T22;22.30;2020-02-23;181.50;;;;
2019-09-19T23;46.90;2020-02-24;196.40;;;;
2019-09-19T23;52.90;2020-02-25;182.90;;;;
2019-09-19T23;350.80;2020-02-26;175.30;;;;
2019-09-20T01;172.80;2020-02-27;176.10;;;;
2019-09-20T02;176.40;2020-02-28;188.50;;;;
2019-09-20T02;177.00;2020-02-29;188.10;;;;
2019-09-20T03;184.00;2020-03-01;181.20;;;;
2019-09-20T04;187.80;2020-03-02;181.00;;;;
2019-09-20T06;181.40;2020-03-03;186.40;;;;
2019-09-20T07;202.50;2020-03-04;178.80;;;;
2019-09-20T09;267.90;2020-03-05;224.10;;;;
2019-09-20T09;172.00;2020-03-06;200.10;;;;
2019-09-20T10;190.70;2020-03-07;320.20;;;;
2019-09-20T10;168.90;2020-03-08;172.10;;;;
2019-09-20T11;42.40;2020-03-09;208.20;;;;
2019-09-20T11;31.00;2020-03-10;194.10;;;;
2019-09-20T12;35.50;2020-03-11;215.70;;;;
2019-09-20T12;25.20;2020-03-12;182.20;;;;
2019-09-20T13;37.70;2020-03-13;186.30;;;;
2019-09-20T14;351.70;2020-03-14;252.10;;;;
2019-09-20T14;8.40;2020-03-15;214.00;;;;
2019-09-20T15;26.40;2020-03-16;182.80;;;;
2019-09-20T17;2.60;2020-03-17;276.80;;;;
2019-09-20T19;347.60;2020-03-18;175.30;;;;
2019-09-20T19;326.40;2020-03-19;179.80;;;;
2019-09-20T20;23.60;2020-03-20;211.00;;;;
2019-09-20T20;68.50;2020-03-21;21.30;;;;
